sentence,prompt
Reaser said strong consumer confidence coupled with relatively lean inventories were providing manufacturers with a reason to gear up production .,reason to gear up production is not a named entity .
""""""""" The economy is not going to be expanding at the 4.8 percent ( annual ) rate that we had in the second quarter but it is likely to keep expanding in the 3 percent range "","" """""""" she said "","" above the 2 percent to 2-1/4 percent that the Fed considers to be non-inflationary .",Fed is a/an organization entity .
""""""""" The economy is not going to be expanding at the 4.8 percent ( annual ) rate that we had in the second quarter but it is likely to keep expanding in the 3 percent range "","" """""""" she said "","" above the 2 percent to 2-1/4 percent that the Fed considers to be non-inflationary .",the 4.8 percent ( annual is not a named entity .
""""""""" The economy is not going to be expanding at the 4.8 percent ( annual ) rate that we had in the second quarter but it is likely to keep expanding in the 3 percent range "","" """""""" she said "","" above the 2 percent to 2-1/4 percent that the Fed considers to be non-inflationary .",The is not a named entity .
Mexican avocados not expected in U.S .,Mexican is a/an other entity .
Mexican avocados not expected in U.S .,U.S is a/an location entity .
Mexican avocados not expected in U.S .,expected is not a named entity .
Mexican avocados not expected in U.S .,Mexican avocados not expected is not a named entity .
Mexican avocados not expected in U.S .,in U.S . is not a named entity .
Mexican avocados not expected in U.S .,expected in is not a named entity .
Maggie McNeil,Maggie McNeil is a/an person entity .
Maggie McNeil,Maggie is not a named entity .
Maggie McNeil,McNeil is not a named entity .
WASHINGTON 1996-08-30,WASHINGTON is a/an location entity .
WASHINGTON 1996-08-30,1996-08-30 is not a named entity .
WASHINGTON 1996-08-30,WASHINGTON 1996-08-30 is not a named entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",U.S. Agriculture Department is a/an organization entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",Mexican is a/an other entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",United States is a/an location entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",U.S. is a/an location entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",-- will not likely be entering U.S. is not a named entity .
"U.S. Agriculture Department officials said Friday that Mexican avocados -- which are restricted from entering the continental United States -- will not likely be entering U.S. markets any time soon "","" even if the controversial ban were lifted today .",even if the controversial ban were lifted today is not a named entity .
