sentence,prompt
""""""""" NationsBank just strolled into the Midwest and bagged the biggest banking trophy in the landscape "","" """""""" said Michael Ancell "","" banking industry analyst at Edward D. Jones & Co . """"""""",""""""""" said Michael Ancell "","" banking is not a named entity ."
""""""""" NationsBank just strolled into the Midwest and bagged the biggest banking trophy in the landscape "","" """""""" said Michael Ancell "","" banking industry analyst at Edward D. Jones & Co . """"""""","Ancell "","" banking industry analyst at Edward is not a named entity ."
""""""""" NationsBank just strolled into the Midwest and bagged the biggest banking trophy in the landscape "","" """""""" said Michael Ancell "","" banking industry analyst at Edward D. Jones & Co . """"""""",Ancell is not a named entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",Gazzetta dello Sport is an organization entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",Atalanta is an organization entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",would cost Atalanta around is not a named entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",the deal would is not a named entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",dello Sport said the deal would cost Atalanta is not a named entity .
"The Gazzetta dello Sport said the deal would cost Atalanta around $ ""600,000"" .",the deal would cost Atalanta is not a named entity .
Wigan 4 3 1 0 9 4 10,Wigan is an organization entity .
Wigan 4 3 1 0 9 4 10,1 is not a named entity .
Wigan 4 3 1 0 9 4 10,0 9 4 10 is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",Henke is a person entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",Andrew Magee is a person entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",PGA Tour is an other entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",BellSouth Classic is an other entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",record set by is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",none since the is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",""","" has three career PGA is not a named entity ."
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .","pro-am "","" has three career PGA is not a named entity ."
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",of is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",came within one shot of the course record is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",who came within one shot of the course is not a named entity .
"Henke "","" who came within one shot of the course record set by Andrew Magee during Wednesday 's pro-am "","" has three career PGA Tour victories "","" but none since the 1993 BellSouth Classic .",none since the 1993 BellSouth Classic is not a named entity .
Israel blocks Palestinian pilgrims ' progress .,Israel is a location entity .
Israel blocks Palestinian pilgrims ' progress .,Palestinian is an other entity .
Israel blocks Palestinian pilgrims ' progress .,pilgrims ' progress . is not a named entity .
Israel blocks Palestinian pilgrims ' progress .,Palestinian pilgrims ' progress . is not a named entity .
Israel blocks Palestinian pilgrims ' progress .,Palestinian pilgrims ' progress is not a named entity .
Israel blocks Palestinian pilgrims ' progress .,' progress is not a named entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,ENGLAND is a location entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,MOLDOVA is a location entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,- ENGLAND BEAT MOLDOVA is not a named entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,SOCCER - ENGLAND BEAT MOLDOVA IN is not a named entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,MOLDOVA IN is not a named entity .
SOCCER - ENGLAND BEAT MOLDOVA IN UNDER-21 QUALIFIER .,- is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,Kent is an organization entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,Nottinghamshire is an organization entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,Tunbridge Wells is a location entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,four wickets left in a relatively is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,the final day 137 ahead is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,also need to keep their nerve against is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,enter the final day 137 ahead with is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,will enter the final day 137 ahead is not a named entity .
Kent will also need to keep their nerve against struggling Nottinghamshire who will enter the final day 137 ahead with four wickets left in a relatively low-scoring match at Tunbridge Wells .,who will enter the final day is not a named entity .
"We believe in God . """"""""",God is a person entity .
"We believe in God . """"""""",in God . is not a named entity .
"We believe in God . """"""""",believe in is not a named entity .
Switzerland at Slovak Republic,Switzerland is a location entity .
Switzerland at Slovak Republic,Slovak Republic is a location entity .
Switzerland at Slovak Republic,Switzerland at Slovak Republic is not a named entity .
