sentence,prompt
Hijacked Sudan plane lands at a London airport .,Sudan plane is not a named entity .
15. Moldova 8.24,Moldova is a location entity .
15. Moldova 8.24,15. Moldova is not a named entity .
15. Moldova 8.24,15. Moldova 8.24 is not a named entity .
ATLANTA 4 Chicago 3,ATLANTA is an organization entity .
ATLANTA 4 Chicago 3,Chicago is an organization entity .
ATLANTA 4 Chicago 3,4 Chicago 3 is not a named entity .
ATLANTA 4 Chicago 3,4 Chicago is not a named entity .
ATLANTA 4 Chicago 3,ATLANTA 4 Chicago 3 is not a named entity .
ATLANTA 4 Chicago 3,4 is not a named entity .
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .",Kevorkian is a person entity .
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .",Judith Curren is a person entity .
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .",Massachusetts is a location entity .
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .","Curren "","" a 42-year-old Massachusetts nurse is not a named entity ."
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .","non-terminal illness "","" to end her life is not a named entity ."
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .","42-year-old Massachusetts nurse "","" who suffered is not a named entity ."
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .","Curren "","" a 42-year-old Massachusetts is not a named entity ."
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .",chronic is not a named entity .
"On August 15 "","" Kevorkian helped Judith Curren "","" a 42-year-old Massachusetts nurse "","" who suffered from chronic fatigue syndrome "","" a non-terminal illness "","" to end her life .","illness "","" to end her life is not a named entity ."
4. Fogarty 38:32.719,Fogarty is a person entity .
4. Fogarty 38:32.719,38:32.719 is not a named entity .
4. Fogarty 38:32.719,4. is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Gatera is a person entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Zaire is a location entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Kivu is a location entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Rwandan is an other entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Gisenyi is a location entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,the governor of Zaire 's north Kivu region is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,Zaire 's is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,. is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,in the Rwandan border town of Gisenyi is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,handed over following a deal made is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,'s north Kivu is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,and his counterpart in the Rwandan border is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,border town of Gisenyi is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,of Zaire 's is not a named entity .
Gatera said the refugees were handed over following a deal made at a meeting between the governor of Zaire 's north Kivu region and his counterpart in the Rwandan border town of Gisenyi .,were handed over following a deal made at is not a named entity .
BRUSSELS 1996-08-22,BRUSSELS is a location entity .
BRUSSELS 1996-08-22,BRUSSELS 1996-08-22 is not a named entity .
BRUSSELS 1996-08-22,1996-08-22 is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,Elf is an organization entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,Rhone Poulenc is an organization entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,Eurotunnel is a location entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,both ended slightly weaker while active Eurotunnel is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,active Eurotunnel is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,traded . is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,and Rhone Poulenc both ended slightly is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,was unchanged on is not a named entity .
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .,on nearly a is not a named entity .
Revenue from transport ( Dm million ) 820 up 2 pct,Dm is an other entity .
Revenue from transport ( Dm million ) 820 up 2 pct,from transport ( Dm million ) 820 is not a named entity .
Revenue from transport ( Dm million ) 820 up 2 pct,Dm million ) 820 up is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Miladin Becanovic is a person entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Lille is an organization entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Enzo Scifo is a person entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Monaco is an organization entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""","( Lille ) "","" Enzo Scifo ( is not a named entity ."
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",2 is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",- Miladin is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Becanovic is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",) is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",Miladin Becanovic ( Lille ) is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""",- is not a named entity .
"2 - Miladin Becanovic ( Lille ) "","" Enzo Scifo ( Monaco ) "",""","- Miladin Becanovic ( Lille ) "","" is not a named entity ."
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",Bob Wickman is a person entity .
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",New York Yankees is an organization entity .
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",Milwaukee is an organization entity .
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",Wickman is not a named entity .
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",the eighth inning . is not a named entity .
"Bob Wickman ( 5-1 ) "","" acquired from the New York Yankees on Friday "","" earned the win in his Milwaukee debut despite allowing the tying run in the eighth inning .",the win in his Milwaukee debut despite allowing is not a named entity .
